mz,rt,netan_rank,netan_top_class,netan_score,netan_p_perm,netan_p_adj,netan_stability_rank,netan_stability_top_class,netan_selected_freq,netan_mean_rank,netan_median_rank,netan_stability_score,netan_stability_score_sd,LS10004,LS10006,LS10016-1,LS10023-2,LS10026-2,LS10027-3,LS10031-1,LS10036-2,LS10048-2A,LS10101-2A,LS10250-2,LS10122-10A,LS10028-2,LS10034-3,49,53,60,90,202,224,243,264,330,337,369,385,391,400,410,431,474,515,537,589,612,26,52,446,843,919,2042,2063,2094,2098,LS10009,LS10013-6,LS10014-3,LS10017-4,LS10011-3,LS10020-4,LS10010,LS10002-5,LS10008,LS10025-4
337.2054437,151.3662942,76,Norway,1.5320162773132324,0.008799119852483273,0.06435607404391315,129,Norway,0.02,1569.3,140.0,1.0225593572854996,0.9091881502657572,0.04084467102584845,0.0,0.0402487407336395,0.009805518849757564,0.020951428273781915,0.037277638248271405,0.028962037387817344,0.028850840796496247,0.022235663882147563,0.006082368179071578,0.03851560637738525,0.10082036522592809,0.018973671486037503,0.027815911139402513,0.014836932535102253,0.024601361748395025,0.013109716155716673,0.15062183040677413,0.36868197262818986,0.08220372156743865,0.029614637037068323,0.06558841103994398,0.0861715714178906,0.023854745329448254,0.04897002838049371,0.16162755909628587,0.04594950444730118,0.057234854197451016,0.059477760873216545,0.02015881260402916,0.09858896842140992,0.044665691250635714,1.0,0.1010618154798861,0.010406868591265581,0.026851005753640498,0.1071056260222992,0.12035593416295756,0.13549957440976212,0.01283832706470355,0.04822078707933374,0.1946483824623639,0.10421341322871251,0.04498647165827779,0.023854745329448254,0.04229165331787377,0.022976019612262585,0.02575984705451361,0.05269435975679086,0.037126601266814045,0.05516153116329805,0.03537487666254069,0.08069736640306059,0.010718770422941445
275.1685808,135.4047546,77,Norway,1.5308504104614258,0.054194580763578415,0.2543000818316657,118,Norway,0.02,1136.52,156.0,1.0842727172374724,0.7891746362795345,0.020269972351773146,0.012320779103929863,0.009395406272038862,0.02472372872991819,0.005523930476339904,0.005608605241749285,0.001448172407253522,0.004233615975690038,0.0026206275411432387,0.009811640821535074,0.001749780232213359,0.03886800414820262,0.004523248007513723,0.014114481364878684,0.015217779060646268,0.0026069845562158604,0.09884643997060306,0.014065934332632203,0.014065934332632203,0.005536923612755053,0.0005242163940501138,0.002147680545380285,0.004547093213094747,0.0,0.005390354692676034,0.01093071251312583,0.0,0.016857540741171177,0.02137769759973093,0.002441209184283255,0.008594309895855313,0.019202462609594663,1.0,0.0,0.005967447899755055,0.011263686042285982,0.04665056403458655,0.00852089204509049,0.008201263013224809,0.02510252724382062,0.007035239229726181,0.008217509364235202,0.009756711233198337,0.02209805428449075,0.0,0.007916972823686964,0.0043896701978086,0.003387702343025104,0.03933744756867417,0.00816791534678618,0.016447213189199242,0.02133322863650933,0.018617558345933136,0.006811721412517928
280.8268093,22.70581706,78,Mayo,1.5276273488998413,0.004699530079960823,0.039389804778649735,73,Mayo,0.06,1765.46,124.0,1.0170282238721848,1.0069787905361307,0.18636791941792663,0.1761060531060893,0.12721303933946818,0.07166567433731441,0.14689407788546824,0.46497901770587957,0.11309078534882205,0.12083807577977024,0.05388526238187008,0.10400003975133408,0.16759848576098066,1.0,0.10400003975133408,0.17901960609737447,0.1576969879050738,0.05622959468153809,0.047232661680434815,0.04360595284042432,0.029046617041872762,0.022558430892502538,0.058008563981675365,0.055194302280474554,0.004490423753399439,0.06135197406542318,0.06564790124041023,0.0018929393972886594,0.07261605122665503,0.05351839440095149,0.06038501959141544,0.043283007737541845,0.0007872616269476161,0.0033286706426238198,0.003050158513625318,0.0081071214788831,0.026559938072591473,0.046508998089414354,0.0019386458488414324,0.003107351439747653,0.002852411158449732,0.056757047743466744,0.0,0.004814236849698385,0.0013510569699521208,0.0005321772672495586,0.23799865989801922,0.2028381079741206,0.14054311831124577,0.05508686760437384,0.0006597215415641831,0.20726074630146107,0.15098644406261452,0.11553983142203605,0.0032034279809159184,0.06333542995252549
306.6829874,129.4033146,79,Mayo,1.5261681079864502,9.999000030802563e-05,0.0017027958103303178,122,Mayo,0.02,1393.74,197.0,1.1572181475162506,0.8776502071882907,0.07297622016834426,0.4090627430685705,0.23965479448740235,0.06099726130251508,0.003262354518208548,0.10030873586621655,0.16919628053620903,0.24326578451919229,0.06469301921516425,0.13654794741190368,0.07544338190195138,0.0,0.2740170687730868,0.1743724769340568,0.1362896812873007,0.00962155251530409,0.08603711660077099,0.0,0.0,0.0,0.030480331042490934,0.03783490037782671,0.023016946918244616,0.021993423435389736,0.22761538877186221,0.0,0.15435717601785462,0.6652247174574979,0.043867456499686944,0.07516587033457195,0.051422369163831784,0.06901001599247551,0.0,0.0,0.07187125926067234,0.15826478226231663,0.14422159726677541,0.12544398564471862,0.0,0.11873536204475567,0.0598045561075886,0.25681090094513065,0.20236702963416459,0.10910374687578146,0.05504744409276267,0.09844742477477375,0.059304790893594216,0.0448398374664514,0.17218796359595434,0.01856339124366108,0.0,0.08355300025565375,1.0,0.03550538081602565
560.5913187,22.37997609,80,Mayo,1.525735855102539,9.999000030802563e-05,0.0017027958103303178,130,Mayo,0.02,1598.62,86.0,1.0621977147459984,0.9597982060946183,0.08550875079341973,0.22848036320259174,0.19445136420726272,0.14741583225965818,0.29375924390919606,0.5760558769545161,0.33765270537401404,0.23174649185585824,0.18416595406703604,0.1902712112377831,0.23174649185585824,1.0,0.2882011056949481,0.15334081559851157,0.27004161016804284,0.14014854009960703,0.041413117693303546,0.0,0.0,0.0,0.16454853743250114,0.06175289100151527,0.0,0.15145553487430885,0.0,0.0,0.005983380777437193,0.0,0.26419718460091746,0.20952328506741566,0.0,0.0027639459446548837,0.0,0.0,0.15081997457376825,0.16313437289100563,0.0,0.0,0.0,0.1771750810035467,0.0020215923172028894,0.0,0.0,0.0,0.3143155589603466,0.34320280001390824,0.22074448386267626,0.13821834143335074,0.0,0.26620905974072434,0.5081485708933593,0.18961988324218462,0.0,0.21952616932725308
94.94212035,22.05030283,81,Mayo,1.5245881080627441,9.999000030802563e-05,0.0017027958103303178,93,Mayo,0.04,1387.28,86.5,1.0941114032268524,0.9115467970868262,0.2218779360652442,0.3903780534620603,0.27056922152501134,0.19325064198281758,0.34574386691079,0.65417068666453,0.3895400749620488,0.3040459337437196,0.2636397473483378,0.3040459337437196,0.3949510554324761,1.0,0.32786051091333196,0.2835558216283304,0.30611206520899237,0.1659594549847286,0.2038251593407726,0.01600363058056525,0.016842695400367088,0.07511634612502165,0.23933370906961204,0.17122848294683424,0.024116440733842646,0.23826757789719727,0.12823892232355416,0.04665773039705395,0.16889726954136933,0.2142172583483693,0.28191634134430665,0.25662265929046574,0.004132862597842729,0.16256607234998008,0.016797475619545213,0.02000036624192652,0.15743353144406322,0.1784951957341168,0.0043341218850871605,0.010251117945696782,0.016876536987867133,0.21223956030406865,0.1115969891529374,0.00928691836707198,0.0013516729830276963,0.06763296028152334,0.392920516372721,0.36597146549158177,0.22374379778141104,0.18725376896187482,0.0,0.33072920266656364,0.5438922520344579,0.2761252639685384,0.02036065006750544,0.1758916575575948
104.9538672,22.01669987,82,Mayo,1.5200178623199463,9.999000030802563e-05,0.0017027958103303178,136,Mayo,0.02,1857.86,130.0,0.9924368730187416,1.0098976228650811,0.20606925074017896,0.1469363883616143,0.08073553161455772,0.07233912437704865,0.09197378617840449,0.49527788639576137,0.18626219693772633,0.11281631815743953,0.07376949438569597,0.07712066773734218,0.11552604722245917,1.0,0.07653549192153361,0.18728443271475853,0.11436526505450421,0.14626685241590023,0.055353007031579374,0.0631673317852334,0.06431799622059457,0.04043755511580861,0.06690865846345222,0.06591642144691033,0.015021265557507756,0.07740055098583,0.07889666999460143,0.055353007031579374,0.10626692412427159,0.046447735177111545,0.21798193404186844,0.057031922006310895,0.005772182698035367,0.024436790775514267,0.07406731211348641,0.03897825785799138,0.037517587428179226,0.07681983831756553,0.018421889861004202,0.0,0.05683432729868702,0.05268351131820803,0.037517587428179226,0.04589428913033496,0.03813586046486155,0.02270918984304096,0.1886882586311243,0.14337168269867648,0.14114160767855083,0.049147799077950166,0.019507664128591104,0.15449610705336833,0.3181402930162636,0.18977032073195943,0.021916543897547595,0.07281957965477016
643.4079621,144.7281856,83,Mayo,1.5190157890319824,9.999000030802563e-05,0.0017027958103303178,356,Mayo,0.0,1106.82,185.0,1.186788594722748,0.7613762319994967,0.013747663701609339,0.291994223747083,0.21284266758628442,0.1120046593110394,0.022043620951629494,0.035058427454729424,0.3461842862770422,0.25268016504335417,0.1153460300548089,0.13635637587025182,0.028057304261673195,0.0,0.2779720681057622,0.12050859750323141,0.1471510020998846,0.010542709746672423,0.05189168986169625,0.0,0.0,0.027255213863216946,0.03004429769333488,0.09121072169957357,0.014467286442031114,0.002436662160717082,0.22528741131043048,0.08849058849587083,0.32353262801723304,0.5053812270811169,0.021207393304465368,0.006667065090110059,0.05343130015640904,0.04133125461566898,0.0,0.0,0.062451874619166604,0.08859150788537733,0.2379595784398904,0.09605225079634035,0.03033766427480166,0.11959306541415263,0.02186539814423049,0.11328136930770123,0.01906191284850288,0.06798504684684198,0.028882711637263126,0.31057191740746126,0.13180319661563863,0.04362025948724767,0.24905546050853927,0.018827485741888257,0.0,0.03136454214645325,1.0,0.0926183362303869
680.5024312,22.30245525,84,Mayo,1.5181365013122559,9.999000030802563e-05,0.0017027958103303178,116,Mayo,0.02,1083.78,116.5,1.1436846947669983,0.829613313632069,0.022291257148018745,0.06525733305832065,0.17340110962616562,0.17120599082780685,0.29257385542316144,0.5469357570833909,0.16189397443244397,0.24745613499886018,0.07832141817048965,0.054302830289332915,0.2253612545711724,1.0,0.09933576176308304,0.18434217973794614,0.2542283297511873,0.05671828313146999,0.037069513625657906,0.0,0.0,0.0,0.08667716782292571,0.03040689875490268,0.0,0.04777996242110674,0.0,0.0,0.0,0.0,0.22411081653698434,0.060928526404570305,0.0,0.0,0.0,0.0,0.04235810900209509,0.040741181579538585,0.0,0.0,0.0,0.19365294383624446,0.0,0.0,0.0,0.0,0.3700365277405844,0.4029368351466319,0.06063075883481222,0.03465858897707051,0.0,0.32688929224536795,0.5417663329659608,0.04304134631669768,0.0,0.06664121737729393
504.6297221,22.18699062,85,Mayo,1.5171782970428467,9.999000030802563e-05,0.0017027958103303178,69,Mayo,0.06,1474.86,95.5,1.0830323442816734,0.9323705666120771,0.11421426140239602,0.22491701221564825,0.20144059555713195,0.15480564402480776,0.312837772163826,0.5577607615330323,0.36210555043242965,0.25942929459792796,0.22131594802867163,0.20219728575128523,0.2677284948640302,1.0,0.3060950590625724,0.18254468630889217,0.32931539684700195,0.1703304765459768,0.19288865587165116,0.0,0.0,0.0,0.20373535324811498,0.1543172205302326,0.0,0.18443127746014829,0.0,0.0,0.04469468954160539,0.0,0.3311249790845206,0.24459827193281378,0.0,0.004043413759737439,0.0,0.0,0.16489822153401995,0.19288865587165116,0.0,0.0,0.0,0.18792959366082274,0.0038248736037272096,0.0,0.0,0.0,0.37720168482809535,0.3994695586948546,0.24377615416489007,0.16118957808602835,0.0,0.3240258520698553,0.5670380960132967,0.2877736425446174,0.0,0.23445152307111355
381.0761242,19.82950158,86,Norway,1.5166923999786377,9.999000030802563e-05,0.0017027958103303178,282,Norway,0.0,971.0,240.0,1.1363838028907776,0.6720202640096504,0.01712803335988877,0.0019652442579190326,0.0,0.008503548253214999,0.0026115289745473067,0.026035785623075434,0.0,0.047577701863320034,0.008592673929110008,0.0004485883010926802,0.0009023559297900448,0.0,0.009146967567110992,0.0027330139013624958,0.03388599527473602,0.20271713347481193,0.412058566003867,0.0,0.0,0.08479853436859536,0.01982870636319298,0.05969166926438309,0.0043147167268939805,0.10599670103151537,0.25534645174182957,0.0,0.23195705893117233,0.49873364136145226,0.04973825031209698,0.2475438701534874,0.055427719495217444,0.045844489938157075,0.013444964821433975,0.0,0.028000416034674257,0.02566168820857184,0.2461410336914862,1.0,0.19066726260814043,0.28182365436103607,0.06291044410559839,0.0,0.003995091996177997,0.03984030571901414,0.005806456538358447,0.028434129277521418,0.015337672393458766,0.02645010952828996,0.03633607617145973,0.020159792464158405,0.015663941871021693,0.020744588678550363,0.003958263850363753,0.04516812214481324
442.67658,22.37715155,87,Mayo,1.5141751766204834,9.999000030802563e-05,0.0017027958103303178,70,Mayo,0.06,1596.12,92.0,1.0665327566862106,0.9594545635003067,0.18192499533301393,0.24172060103481097,0.2052754927665111,0.15038749375255359,0.30210411187597697,0.559935024716635,0.38615075287576517,0.244865233688087,0.22114903349163614,0.19275255097046853,0.27976239051208596,1.0,0.2968637091527729,0.21722634802771093,0.3322147349721233,0.1861351876925878,0.21073785186304655,0.0,0.0,0.0,0.19099722831568158,0.17746609751657758,0.0,0.2016381640790572,0.0,0.0,0.06298429245592721,0.051690325487871766,0.37016207562119113,0.2479129471773585,0.0,0.025060661870178857,0.0,0.0,0.18777453949762563,0.20322937030534374,0.0,0.0,0.0,0.21411766822629877,0.021694617082629868,0.0,0.0,0.0,0.3552489628788705,0.39276647860294106,0.30064808243503544,0.16475417288254474,0.0,0.31059429075837114,0.5874179555583435,0.2943262582772186,0.0,0.26384055164709475
292.6293797,100.1311821,88,Mayo,1.5117149353027344,9.999000030802563e-05,0.0017027958103303178,40,Mayo,0.12,1529.86,97.5,1.1553953182697296,0.911651207292345,0.08452742527247638,0.2220360704527415,0.05792435794266698,0.12210690266714341,0.04074182583609176,0.0,0.0,0.08132318246110938,0.16702049996373874,0.07961435206588144,0.17140826585670516,0.0,0.15363813204196688,0.0,0.29414347637233057,0.013160724402561469,0.0678107669906114,0.0,0.0,0.0,0.08670272415417862,0.051588199461360285,0.0,0.027467234802687233,0.0,0.0,0.20147667457205987,0.0,0.09621583010751404,0.03295416635509664,0.0,0.14992955596544802,0.0,0.0,0.21807178194807114,0.0,0.017891127920122048,0.0,0.0,0.07104409315734936,0.1251899987271275,0.0,0.0,0.0,0.3945373331438161,0.06227772583103688,0.0,0.0,1.0,0.06911372722073866,0.07691945265337403,0.05441914261787472,0.0,0.2189925204409979
556.5972365,22.32508162,89,Mayo,1.5096242427825928,9.999000030802563e-05,0.0017027958103303178,371,Mayo,0.0,1141.68,96.5,1.1239011597633362,0.8439179647649714,0.021527004429276762,0.27976730193711274,0.2080524967152866,0.19799984759726874,0.30326129444661465,0.5516501703238905,0.3831273732548664,0.26111345356363086,0.25236993114597306,0.22656923934464185,0.28137695751837816,1.0,0.30529308079898354,0.15655231956075752,0.3058835295746357,0.03975343335802417,0.14744998722193595,0.0,0.0,0.0,0.20949825379918455,0.14879105912126184,0.0,0.04503093214692638,0.0,0.0,0.0,0.0,0.06652238861028803,0.21310801608663374,0.0,0.0,0.0,0.0,0.036045324135353864,0.039594916943318834,0.0,0.0,0.0,0.16040646649666068,0.0,0.0,0.0,0.0,0.32570297099048456,0.3660750466803054,0.06386269845789132,0.04137909427435401,0.0,0.2098874573306943,0.48467202998000314,0.17369052195205664,0.0,0.2135926432370472
802.4118575,22.38206898,90,Mayo,1.5055925846099854,9.999000030802563e-05,0.0017027958103303178,1267,Mayo,0.0,2025.4,105.5,0.9624945670366287,1.0322787522560022,0.0,0.1681299045276172,0.03464001374931072,0.02759685981686855,0.23051239300660134,0.36074336546267083,0.27862061682501155,0.17403245708684711,0.04566989348831579,0.14929937263605303,0.10793278904180266,1.0,0.21173954612103754,0.008947345758583596,0.21583052224300067,0.038095346153708624,0.01832662593422056,0.0,0.0,0.0,0.024768244254991884,0.014088418850829213,0.0,0.01848213958527888,0.0,0.0,0.0,0.0,0.08729317671100059,0.03517331741531513,0.0,0.0,0.0,0.015082107768009344,0.02092130270649999,0.0254386751190146,0.0,0.0,0.0,0.023803333578392028,0.0,0.0,0.0,0.0,0.054609223000348,0.30358676091267894,0.028758920168982283,0.07716732055844233,0.0,0.037841741409276514,0.35179791071297106,0.0,0.0,0.03773826623723297
